Timestamp,HR,RBHS.Power.Campus_Load_kW:5min
2023-04-23 17:20:00,17,"9,530.26"
2023-04-23 17:25:00,17,"9,516.68"
2023-04-23 17:30:00,17,"9,499.35"
2023-04-23 17:35:00,17,"9,499.78"
2023-04-23 17:40:00,17,"9,462.43"
2023-04-23 17:45:00,17,"9,423.64"
2023-04-23 17:50:00,17,"9,443.73"
2023-04-23 17:55:00,17,"9,518.66"
2023-04-23 18:00:00,18,"9,610.33"
2023-04-23 18:05:00,18,"9,544.84"
2023-04-23 18:10:00,18,"9,434.70"
2023-04-23 18:15:00,18,"9,439.28"
2023-04-23 18:20:00,18,"9,475.47"
2023-04-23 18:25:00,18,"9,499.31"
2023-04-23 18:30:00,18,"9,573.35"
2023-04-23 18:35:00,18,"9,516.81"
2023-04-23 18:40:00,18,"9,468.57"
2023-04-23 18:45:00,18,"9,399.49"
2023-04-23 18:50:00,18,"9,400.96"
2023-04-23 18:55:00,18,"9,411.09"
2023-04-23 19:00:00,19,"9,401.54"
2023-04-23 19:05:00,19,"9,384.46"
2023-04-23 19:10:00,19,"9,380.75"
2023-04-23 19:15:00,19,"9,377.54"
2023-04-23 19:20:00,19,"9,357.74"
2023-04-23 19:25:00,19,"9,365.94"
2023-04-23 19:30:00,19,"9,343.67"
2023-04-23 19:35:00,19,"9,331.06"
2023-04-23 19:40:00,19,"9,354.76"
2023-04-23 19:45:00,19,"9,319.41"
2023-04-23 19:50:00,19,"9,302.65"
2023-04-23 19:55:00,19,"9,287.87"
2023-04-23 20:00:00,20,"9,323.00"
2023-04-23 20:05:00,20,"9,303.59"
2023-04-23 20:10:00,20,"9,266.14"
2023-04-23 20:15:00,20,"9,237.76"
2023-04-23 20:20:00,20,"9,263.36"
2023-04-23 20:25:00,20,"9,245.47"
2023-04-23 20:30:00,20,"9,256.71"
2023-04-23 20:35:00,20,"9,247.92"
2023-04-23 20:40:00,20,"9,228.81"
2023-04-23 20:45:00,20,"9,188.65"
2023-04-23 20:50:00,20,"9,174.95"
2023-04-23 20:55:00,20,"9,141.99"
2023-04-23 21:00:00,21,"9,152.92"
2023-04-23 21:05:00,21,"9,139.06"
2023-04-23 21:10:00,21,"9,104.63"
2023-04-23 21:15:00,21,"9,134.97"
2023-04-23 21:20:00,21,"9,196.26"
2023-04-23 21:25:00,21,"9,193.29"
2023-04-23 21:30:00,21,"9,158.89"
2023-04-23 21:35:00,21,"9,184.93"
2023-04-23 21:40:00,21,"9,078.24"
2023-04-23 21:45:00,21,"8,826.24"
2023-04-23 21:50:00,21,"8,811.65"
2023-04-23 21:55:00,21,"8,822.82"
2023-04-23 22:00:00,22,"8,830.76"
2023-04-23 22:05:00,22,"8,945.16"
2023-04-23 22:10:00,22,"8,935.83"
2023-04-23 22:15:00,22,"8,872.85"
2023-04-23 22:20:00,22,"8,818.28"
2023-04-23 22:25:00,22,"8,854.26"
2023-04-23 22:30:00,22,"8,866.31"
2023-04-23 22:35:00,22,"8,853.33"
2023-04-23 22:40:00,22,"8,798.93"
2023-04-23 22:45:00,22,"8,799.25"
2023-04-23 22:50:00,22,"8,842.11"
2023-04-23 22:55:00,22,"8,851.65"
2023-04-23 23:00:00,23,"8,771.77"
2023-04-23 23:05:00,23,"8,710.65"
2023-04-23 23:10:00,23,"8,675.78"
2023-04-23 23:15:00,23,"8,711.16"
2023-04-23 23:20:00,23,"8,728.45"
2023-04-23 23:25:00,23,"8,692.34"
2023-04-23 23:30:00,23,"8,638.74"
2023-04-23 23:35:00,23,"8,621.18"
2023-04-23 23:40:00,23,"8,611.25"
2023-04-23 23:45:00,23,"8,560.54"
2023-04-23 23:50:00,23,"8,566.13"
2023-04-23 23:55:00,23,"8,530.62"
2023-04-24 00:00:00,0,"8,507.77"
2023-04-24 00:05:00,0,"8,532.77"
2023-04-24 00:10:00,0,"8,528.93"
2023-04-24 00:15:00,0,"8,547.35"
2023-04-24 00:20:00,0,"8,604.22"
2023-04-24 00:25:00,0,"8,588.54"
2023-04-24 00:30:00,0,"8,545.61"
2023-04-24 00:35:00,0,"8,530.26"
2023-04-24 00:40:00,0,"8,507.36"
2023-04-24 00:45:00,0,"8,495.11"
2023-04-24 00:50:00,0,"8,482.23"
2023-04-24 00:55:00,0,"8,479.57"
2023-04-24 01:00:00,1,"8,491.79"
2023-04-24 01:05:00,1,"8,509.33"
2023-04-24 01:10:00,1,"8,499.38"
2023-04-24 01:15:00,1,"8,542.37"
2023-04-24 01:20:00,1,"8,510.36"
2023-04-24 01:25:00,1,"8,500.25"
2023-04-24 01:30:00,1,"8,513.63"
2023-04-24 01:35:00,1,"8,520.94"
2023-04-24 01:40:00,1,"8,545.57"
2023-04-24 01:45:00,1,"8,527.17"
2023-04-24 01:50:00,1,"8,554.70"
2023-04-24 01:55:00,1,"8,518.34"
2023-04-24 02:00:00,2,"8,521.16"
2023-04-24 02:05:00,2,"8,510.20"
2023-04-24 02:10:00,2,"8,460.20"
2023-04-24 02:15:00,2,"7,969.69"
2023-04-24 02:20:00,2,"7,765.51"
2023-04-24 02:25:00,2,"7,772.02"
2023-04-24 02:30:00,2,"7,775.47"
2023-04-24 02:35:00,2,"7,780.80"
2023-04-24 02:40:00,2,"7,766.16"
2023-04-24 02:45:00,2,"7,808.32"
2023-04-24 02:50:00,2,"7,809.34"
2023-04-24 02:55:00,2,"7,777.35"
2023-04-24 03:00:00,3,"7,798.28"
2023-04-24 03:05:00,3,"7,842.63"
2023-04-24 03:10:00,3,"7,815.71"
2023-04-24 03:15:00,3,"7,792.15"
2023-04-24 03:20:00,3,"7,866.48"
2023-04-24 03:25:00,3,"7,842.37"
2023-04-24 03:30:00,3,"7,845.68"
2023-04-24 03:35:00,3,"7,875.78"
2023-04-24 03:40:00,3,"7,848.20"
2023-04-24 03:45:00,3,"7,821.35"
2023-04-24 03:50:00,3,"7,897.65"
2023-04-24 03:55:00,3,"7,909.55"
2023-04-24 04:00:00,4,"7,912.27"
2023-04-24 04:05:00,4,"7,913.35"
2023-04-24 04:10:00,4,"7,851.16"
2023-04-24 04:15:00,4,"7,828.45"
2023-04-24 04:20:00,4,"7,845.70"
2023-04-24 04:25:00,4,"7,865.08"
2023-04-24 04:30:00,4,"7,858.89"
2023-04-24 04:35:00,4,"7,892.37"
2023-04-24 04:40:00,4,"7,934.40"
2023-04-24 04:45:00,4,"7,908.33"
2023-04-24 04:50:00,4,"7,940.61"
2023-04-24 04:55:00,4,"7,993.90"
2023-04-24 05:00:00,5,"8,056.01"
2023-04-24 05:05:00,5,"8,136.41"
2023-04-24 05:10:00,5,"8,219.95"
2023-04-24 05:15:00,5,"8,216.13"
2023-04-24 05:20:00,5,"8,221.37"
2023-04-24 05:25:00,5,"8,224.03"
2023-04-24 05:30:00,5,"8,243.93"
2023-04-24 05:35:00,5,"8,258.03"
2023-04-24 05:40:00,5,"8,198.11"
2023-04-24 05:45:00,5,"8,262.14"
2023-04-24 05:50:00,5,"8,263.18"
2023-04-24 05:55:00,5,"8,267.34"
2023-04-24 06:00:00,6,"8,306.94"
2023-04-24 06:05:00,6,"8,305.79"
2023-04-24 06:10:00,6,"8,330.38"
2023-04-24 06:15:00,6,"8,380.50"
2023-04-24 06:20:00,6,"8,431.57"
2023-04-24 06:25:00,6,"8,406.90"
2023-04-24 06:30:00,6,"8,362.65"
2023-04-24 06:35:00,6,"8,368.82"
2023-04-24 06:40:00,6,"8,381.98"
2023-04-24 06:45:00,6,"8,405.73"
2023-04-24 06:50:00,6,"8,450.86"
2023-04-24 06:55:00,6,"8,470.88"
2023-04-24 07:00:00,7,"8,518.79"
2023-04-24 07:05:00,7,"8,531.43"
2023-04-24 07:10:00,7,"8,587.59"
2023-04-24 07:15:00,7,"8,605.48"
2023-04-24 07:20:00,7,"8,665.64"
2023-04-24 07:25:00,7,"8,740.35"
2023-04-24 07:30:00,7,"8,878.29"
2023-04-24 07:35:00,7,"8,962.11"
2023-04-24 07:40:00,7,"8,910.04"
2023-04-24 07:45:00,7,"8,926.81"
2023-04-24 07:50:00,7,"8,957.79"
2023-04-24 07:55:00,7,"8,991.94"
2023-04-24 08:00:00,8,"9,089.95"
2023-04-24 08:05:00,8,"9,142.87"
2023-04-24 08:10:00,8,"9,160.92"
2023-04-24 08:15:00,8,"9,293.62"
2023-04-24 08:20:00,8,"9,290.75"
2023-04-24 08:25:00,8,"9,309.44"
2023-04-24 08:30:00,8,"9,337.69"
2023-04-24 08:35:00,8,"9,405.51"
2023-04-24 08:40:00,8,"9,380.26"
2023-04-24 08:45:00,8,"9,350.70"
2023-04-24 08:50:00,8,"9,435.11"
2023-04-24 08:55:00,8,"9,436.83"
2023-04-24 09:00:00,9,"9,438.78"
2023-04-24 09:05:00,9,"9,465.17"
2023-04-24 09:10:00,9,"9,517.84"
2023-04-24 09:15:00,9,"9,528.92"
2023-04-24 09:20:00,9,"9,564.28"
2023-04-24 09:25:00,9,"9,590.59"
2023-04-24 09:30:00,9,"9,678.41"
2023-04-24 09:35:00,9,"9,708.88"
2023-04-24 09:40:00,9,"9,749.43"
2023-04-24 09:45:00,9,"9,708.94"
2023-04-24 09:50:00,9,"9,673.64"
2023-04-24 09:55:00,9,"9,682.60"
2023-04-24 10:00:00,10,"10,217.04"
2023-04-24 10:05:00,10,"10,637.15"
2023-04-24 10:10:00,10,"11,057.68"
2023-04-24 10:15:00,10,"11,356.31"
2023-04-24 10:20:00,10,"11,414.51"
2023-04-24 10:25:00,10,"11,542.48"
2023-04-24 10:30:00,10,"11,559.92"
2023-04-24 10:35:00,10,"11,499.48"
2023-04-24 10:40:00,10,"11,474.25"
2023-04-24 10:45:00,10,"11,421.11"
2023-04-24 10:50:00,10,"11,297.12"
2023-04-24 10:55:00,10,"11,146.25"
2023-04-24 11:00:00,11,"11,060.09"
2023-04-24 11:05:00,11,"11,034.43"
2023-04-24 11:10:00,11,"10,883.14"
2023-04-24 11:15:00,11,"10,805.23"
2023-04-24 11:20:00,11,"10,735.26"
2023-04-24 11:25:00,11,"10,706.96"
2023-04-24 11:30:00,11,"10,670.21"
2023-04-24 11:35:00,11,"10,635.47"
2023-04-24 11:40:00,11,"10,648.46"
2023-04-24 11:45:00,11,"10,678.06"
2023-04-24 11:50:00,11,"10,727.36"
2023-04-24 11:55:00,11,"10,740.03"
2023-04-24 12:00:00,12,"10,714.02"
2023-04-24 12:05:00,12,"10,691.46"
2023-04-24 12:10:00,12,"10,804.07"
2023-04-24 12:15:00,12,"10,781.95"
2023-04-24 12:20:00,12,"10,745.99"
2023-04-24 12:25:00,12,"10,716.75"
2023-04-24 12:30:00,12,"10,795.74"
2023-04-24 12:35:00,12,"10,937.56"
2023-04-24 12:40:00,12,"10,947.30"
2023-04-24 12:45:00,12,"10,869.86"
2023-04-24 12:50:00,12,"10,863.88"
2023-04-24 12:55:00,12,"10,858.07"
2023-04-24 13:00:00,13,"10,912.93"
2023-04-24 13:05:00,13,"10,793.35"
2023-04-24 13:10:00,13,"10,714.76"
2023-04-24 13:15:00,13,"10,703.66"
2023-04-24 13:20:00,13,"10,784.35"
2023-04-24 13:25:00,13,"10,836.41"
2023-04-24 13:30:00,13,"10,760.08"
2023-04-24 13:35:00,13,"10,847.82"
2023-04-24 13:40:00,13,"11,060.13"
2023-04-24 13:45:00,13,"11,067.24"
2023-04-24 13:50:00,13,"11,023.33"
2023-04-24 13:55:00,13,"10,935.64"
2023-04-24 14:00:00,14,"10,918.81"
2023-04-24 14:05:00,14,"11,067.99"
2023-04-24 14:10:00,14,"11,072.80"
2023-04-24 14:15:00,14,"10,949.76"
2023-04-24 14:20:00,14,"10,896.03"
2023-04-24 14:25:00,14,"10,958.76"
2023-04-24 14:30:00,14,"11,015.79"
2023-04-24 14:35:00,14,"11,102.27"
2023-04-24 14:40:00,14,"11,050.73"
2023-04-24 14:45:00,14,"10,973.08"
2023-04-24 14:50:00,14,"10,949.92"
2023-04-24 14:55:00,14,"11,011.65"
2023-04-24 15:00:00,15,"11,026.14"
2023-04-24 15:05:00,15,"10,971.65"
2023-04-24 15:10:00,15,"10,898.19"
2023-04-24 15:15:00,15,"10,874.01"
2023-04-24 15:20:00,15,"11,003.28"
2023-04-24 15:25:00,15,"11,034.97"
2023-04-24 15:30:00,15,"10,967.67"
2023-04-24 15:35:00,15,"10,936.13"
2023-04-24 15:40:00,15,"10,968.66"
2023-04-24 15:45:00,15,"10,986.24"
2023-04-24 15:50:00,15,"10,970.62"
2023-04-24 15:55:00,15,"10,944.88"
2023-04-24 16:00:00,16,"10,869.03"
2023-04-24 16:05:00,16,"10,887.01"
2023-04-24 16:10:00,16,"10,835.51"
2023-04-24 16:15:00,16,"10,792.45"
2023-04-24 16:20:00,16,"10,805.88"
2023-04-24 16:25:00,16,"10,707.33"
2023-04-24 16:30:00,16,"10,691.72"
2023-04-24 16:35:00,16,"10,757.15"
2023-04-24 16:40:00,16,"10,711.30"
2023-04-24 16:45:00,16,"10,592.42"
2023-04-24 16:50:00,16,"10,539.91"
2023-04-24 16:55:00,16,"10,543.19"
2023-04-24 17:00:00,17,"10,686.51"
2023-04-24 17:05:00,17,"10,621.32"
2023-04-24 17:10:00,17,"10,492.83"
2023-04-24 17:15:00,17,"10,362.23"
2023-04-24 17:20:00,17,"10,464.91"
2023-04-24 17:25:00,17,"10,562.94"
2023-04-24 17:30:00,17,"10,406.47"
2023-04-24 17:35:00,17,"10,290.44"
2023-04-24 17:40:00,17,"10,213.16"
2023-04-24 17:45:00,17,"10,280.37"
2023-04-24 17:50:00,17,"10,305.79"
2023-04-24 17:55:00,17,"10,234.85"
2023-04-24 18:00:00,18,"10,186.20"
2023-04-24 18:05:00,18,"10,149.41"
2023-04-24 18:10:00,18,"10,169.42"
2023-04-24 18:15:00,18,"10,203.57"
2023-04-24 18:20:00,18,"10,155.68"
2023-04-24 18:25:00,18,"10,104.82"
2023-04-24 18:30:00,18,"10,009.42"
2023-04-24 18:35:00,18,"10,059.66"
2023-04-24 18:40:00,18,"10,099.19"
2023-04-24 18:45:00,18,"10,075.92"
2023-04-24 18:50:00,18,"10,013.10"
2023-04-24 18:55:00,18,"9,986.55"
2023-04-24 19:00:00,19,"10,020.27"
2023-04-24 19:05:00,19,"10,059.58"
2023-04-24 19:10:00,19,"9,999.45"
2023-04-24 19:15:00,19,"9,947.30"
2023-04-24 19:20:00,19,"9,871.83"
2023-04-24 19:25:00,19,"9,918.82"
2023-04-24 19:30:00,19,"9,982.86"
2023-04-24 19:35:00,19,"9,918.96"
2023-04-24 19:40:00,19,"9,898.63"
2023-04-24 19:45:00,19,"9,881.95"
2023-04-24 19:50:00,19,"9,910.79"
2023-04-24 19:55:00,19,"9,928.85"
2023-04-24 20:00:00,20,"9,861.45"
2023-04-24 20:05:00,20,"9,847.64"
2023-04-24 20:10:00,20,"9,859.05"
2023-04-24 20:15:00,20,"9,888.35"
2023-04-24 20:20:00,20,"9,916.29"
2023-04-24 20:25:00,20,"9,807.75"
2023-04-24 20:30:00,20,"9,756.66"
2023-04-24 20:35:00,20,"9,767.42"
2023-04-24 20:40:00,20,"9,816.98"
2023-04-24 20:45:00,20,"9,676.88"
2023-04-24 20:50:00,20,"9,675.36"
2023-04-24 20:55:00,20,"9,680.54"
2023-04-24 21:00:00,21,"9,707.08"
2023-04-24 21:05:00,21,"9,619.63"
2023-04-24 21:10:00,21,"9,414.99"
2023-04-24 21:15:00,21,"9,431.55"
2023-04-24 21:20:00,21,"9,406.84"
2023-04-24 21:25:00,21,"9,440.46"
2023-04-24 21:30:00,21,"9,467.63"
2023-04-24 21:35:00,21,"9,375.36"
2023-04-24 21:40:00,21,"9,195.11"
2023-04-24 21:45:00,21,"9,193.71"
2023-04-24 21:50:00,21,"9,299.87"
2023-04-24 21:55:00,21,"9,270.02"
2023-04-24 22:00:00,22,"9,166.86"
2023-04-24 22:05:00,22,"9,175.58"
2023-04-24 22:10:00,22,"9,117.26"
2023-04-24 22:15:00,22,"9,135.13"
2023-04-24 22:20:00,22,"9,201.25"
2023-04-24 22:25:00,22,"9,104.31"
2023-04-24 22:30:00,22,"9,004.99"
2023-04-24 22:35:00,22,"9,051.98"
2023-04-24 22:40:00,22,"9,046.72"
2023-04-24 22:45:00,22,"9,085.42"
2023-04-24 22:50:00,22,"9,059.73"
2023-04-24 22:55:00,22,"8,981.43"
2023-04-24 23:00:00,23,"9,002.51"
2023-04-24 23:05:00,23,"8,805.72"
2023-04-24 23:10:00,23,"8,244.61"
2023-04-24 23:15:00,23,"8,219.14"
2023-04-24 23:20:00,23,"8,173.21"
2023-04-24 23:25:00,23,"8,123.01"
2023-04-24 23:30:00,23,"8,132.09"
2023-04-24 23:35:00,23,"8,146.77"
2023-04-24 23:40:00,23,"8,182.71"
2023-04-24 23:45:00,23,"8,190.44"
2023-04-24 23:50:00,23,"8,167.51"
2023-04-24 23:55:00,23,"8,134.23"
2023-04-25 00:00:00,0,"8,155.30"
2023-04-25 00:05:00,0,"8,235.52"
2023-04-25 00:10:00,0,"8,193.19"
2023-04-25 00:15:00,0,"8,209.54"
2023-04-25 00:20:00,0,"8,270.32"
2023-04-25 00:25:00,0,"8,163.68"
2023-04-25 00:30:00,0,"8,151.87"
2023-04-25 00:35:00,0,"8,155.62"
2023-04-25 00:40:00,0,"8,120.79"
2023-04-25 00:45:00,0,"8,137.60"
2023-04-25 00:50:00,0,"8,159.71"
2023-04-25 00:55:00,0,"8,226.88"
2023-04-25 01:00:00,1,"8,197.06"
2023-04-25 01:05:00,1,"8,155.90"
2023-04-25 01:10:00,1,"8,169.42"
2023-04-25 01:15:00,1,"8,153.35"
2023-04-25 01:20:00,1,"8,136.92"
2023-04-25 01:25:00,1,"8,183.94"
2023-04-25 01:30:00,1,"8,287.27"
2023-04-25 01:35:00,1,"8,197.86"
2023-04-25 01:40:00,1,"8,159.12"
2023-04-25 01:45:00,1,"8,185.21"
2023-04-25 01:50:00,1,"8,175.30"
2023-04-25 01:55:00,1,"8,151.93"
2023-04-25 02:00:00,2,"8,116.85"
2023-04-25 02:05:00,2,"8,162.74"
2023-04-25 02:10:00,2,"8,207.22"
2023-04-25 02:15:00,2,"8,226.85"
2023-04-25 02:20:00,2,"8,192.40"
2023-04-25 02:25:00,2,"8,183.57"
2023-04-25 02:30:00,2,"8,202.53"
2023-04-25 02:35:00,2,"8,189.08"
2023-04-25 02:40:00,2,"8,201.76"
2023-04-25 02:45:00,2,"8,211.95"
2023-04-25 02:50:00,2,"8,202.01"
2023-04-25 02:55:00,2,"8,188.19"
2023-04-25 03:00:00,3,"8,189.09"
2023-04-25 03:05:00,3,"8,166.99"
2023-04-25 03:10:00,3,"8,183.24"
2023-04-25 03:15:00,3,"8,157.24"
2023-04-25 03:20:00,3,"8,232.79"
2023-04-25 03:25:00,3,"8,236.32"
2023-04-25 03:30:00,3,"8,276.47"
2023-04-25 03:35:00,3,"8,244.09"
2023-04-25 03:40:00,3,"8,244.66"
2023-04-25 03:45:00,3,"8,236.51"
2023-04-25 03:50:00,3,"8,256.25"
2023-04-25 03:55:00,3,"8,211.84"
2023-04-25 04:00:00,4,"8,201.99"
2023-04-25 04:05:00,4,"8,250.51"
2023-04-25 04:10:00,4,"8,254.89"
2023-04-25 04:15:00,4,"8,202.50"
2023-04-25 04:20:00,4,"8,275.65"
2023-04-25 04:25:00,4,"8,261.19"
2023-04-25 04:30:00,4,"8,250.31"
2023-04-25 04:35:00,4,"8,290.87"
2023-04-25 04:40:00,4,"8,267.07"
2023-04-25 04:45:00,4,"8,314.67"
2023-04-25 04:50:00,4,"8,357.94"
2023-04-25 04:55:00,4,"8,393.23"
2023-04-25 05:00:00,5,"8,461.18"
2023-04-25 05:05:00,5,"8,562.20"
2023-04-25 05:10:00,5,"8,649.23"
2023-04-25 05:15:00,5,"8,689.68"
2023-04-25 05:20:00,5,"8,678.92"
2023-04-25 05:25:00,5,"8,614.47"
2023-04-25 05:30:00,5,"8,607.31"
2023-04-25 05:35:00,5,"8,568.97"
2023-04-25 05:40:00,5,"8,582.33"
2023-04-25 05:45:00,5,"8,650.45"
2023-04-25 05:50:00,5,"8,672.14"
2023-04-25 05:55:00,5,"8,706.19"
2023-04-25 06:00:00,6,"8,720.10"
2023-04-25 06:05:00,6,"8,730.29"
2023-04-25 06:10:00,6,"8,731.93"
2023-04-25 06:15:00,6,"8,769.97"
2023-04-25 06:20:00,6,"8,871.79"
2023-04-25 06:25:00,6,"8,879.34"
2023-04-25 06:30:00,6,"8,864.74"
2023-04-25 06:35:00,6,"8,839.08"
2023-04-25 06:40:00,6,"8,774.20"
2023-04-25 06:45:00,6,"8,808.63"
2023-04-25 06:50:00,6,"8,844.83"
2023-04-25 06:55:00,6,"8,830.02"
2023-04-25 07:00:00,7,"8,917.22"
2023-04-25 07:05:00,7,"8,940.54"
2023-04-25 07:10:00,7,"8,935.56"
2023-04-25 07:15:00,7,"8,963.50"
2023-04-25 07:20:00,7,"9,123.21"
2023-04-25 07:25:00,7,"9,144.15"
2023-04-25 07:30:00,7,"9,086.11"
2023-04-25 07:35:00,7,"9,175.70"
2023-04-25 07:40:00,7,"9,173.93"
2023-04-25 07:45:00,7,"9,231.02"
2023-04-25 07:50:00,7,"9,254.40"
2023-04-25 07:55:00,7,"9,330.74"
2023-04-25 08:00:00,8,"9,399.28"
2023-04-25 08:05:00,8,"9,412.46"
2023-04-25 08:10:00,8,"9,485.11"
2023-04-25 08:15:00,8,"9,460.50"
2023-04-25 08:20:00,8,"9,452.72"
2023-04-25 08:25:00,8,"9,473.92"
2023-04-25 08:30:00,8,"9,601.94"
2023-04-25 08:35:00,8,"9,548.18"
2023-04-25 08:40:00,8,"9,592.71"
2023-04-25 08:45:00,8,"9,980.28"
2023-04-25 08:50:00,8,"10,369.32"
2023-04-25 08:55:00,8,"10,790.57"
2023-04-25 09:00:00,9,"11,198.10"
2023-04-25 09:05:00,9,"11,470.62"
2023-04-25 09:10:00,9,"11,534.12"
2023-04-25 09:15:00,9,"11,616.19"
2023-04-25 09:20:00,9,"11,657.79"
2023-04-25 09:25:00,9,"11,542.91"
2023-04-25 09:30:00,9,"11,509.93"
2023-04-25 09:35:00,9,"11,422.50"
2023-04-25 09:40:00,9,"11,311.81"
2023-04-25 09:45:00,9,"11,256.66"
2023-04-25 09:50:00,9,"11,180.98"
2023-04-25 09:55:00,9,"11,071.61"
2023-04-25 10:00:00,10,"11,032.89"
2023-04-25 10:05:00,10,"10,837.42"
2023-04-25 10:10:00,10,"10,837.26"
2023-04-25 10:15:00,10,"10,880.54"
2023-04-25 10:20:00,10,"10,899.97"
2023-04-25 10:25:00,10,"10,913.21"
2023-04-25 10:30:00,10,"10,841.21"
2023-04-25 10:35:00,10,"10,851.34"
2023-04-25 10:40:00,10,"10,943.40"
2023-04-25 10:45:00,10,"11,061.29"
2023-04-25 10:50:00,10,"10,964.50"
2023-04-25 10:55:00,10,"10,940.64"
2023-04-25 11:00:00,11,"10,893.53"
2023-04-25 11:05:00,11,"10,944.50"
2023-04-25 11:10:00,11,"10,975.47"
2023-04-25 11:15:00,11,"10,963.71"
2023-04-25 11:20:00,11,"10,983.50"
2023-04-25 11:25:00,11,"10,923.14"
2023-04-25 11:30:00,11,"10,935.48"
2023-04-25 11:35:00,11,"11,013.90"
2023-04-25 11:40:00,11,"11,087.75"
2023-04-25 11:45:00,11,"11,059.16"
2023-04-25 11:50:00,11,"11,023.10"
2023-04-25 11:55:00,11,"10,986.29"
2023-04-25 12:00:00,12,"10,945.43"
2023-04-25 12:05:00,12,"11,012.29"
2023-04-25 12:10:00,12,"10,987.96"
2023-04-25 12:15:00,12,"11,059.20"
2023-04-25 12:20:00,12,"11,049.64"
2023-04-25 12:25:00,12,"10,999.69"
2023-04-25 12:30:00,12,"11,021.25"
2023-04-25 12:35:00,12,"11,038.93"
2023-04-25 12:40:00,12,"11,018.20"
2023-04-25 12:45:00,12,"11,050.65"
2023-04-25 12:50:00,12,"11,049.26"
2023-04-25 12:55:00,12,"11,000.58"
2023-04-25 13:00:00,13,"11,002.94"
2023-04-25 13:05:00,13,"11,017.11"
2023-04-25 13:10:00,13,"11,079.29"
2023-04-25 13:15:00,13,"11,120.45"
2023-04-25 13:20:00,13,"11,172.28"
2023-04-25 13:25:00,13,"11,081.91"
2023-04-25 13:30:00,13,"11,056.54"
2023-04-25 13:35:00,13,"10,958.30"
2023-04-25 13:40:00,13,"10,982.01"
2023-04-25 13:45:00,13,"10,935.18"
2023-04-25 13:50:00,13,"10,968.70"
2023-04-25 13:55:00,13,"11,172.30"
2023-04-25 14:00:00,14,"11,087.06"
2023-04-25 14:05:00,14,"11,085.81"
2023-04-25 14:10:00,14,"11,116.85"
2023-04-25 14:15:00,14,"11,047.02"
2023-04-25 14:20:00,14,"11,074.90"
2023-04-25 14:25:00,14,"11,072.08"
2023-04-25 14:30:00,14,"11,082.14"
2023-04-25 14:35:00,14,"11,039.32"
2023-04-25 14:40:00,14,"11,073.60"
2023-04-25 14:45:00,14,"11,034.24"
2023-04-25 14:50:00,14,"11,001.62"
2023-04-25 14:55:00,14,"11,028.11"
2023-04-25 15:00:00,15,"11,010.24"
2023-04-25 15:05:00,15,"11,111.45"
2023-04-25 15:10:00,15,"11,062.36"
2023-04-25 15:15:00,15,"11,073.32"
2023-04-25 15:20:00,15,"10,903.00"
2023-04-25 15:25:00,15,"10,954.17"
2023-04-25 15:30:00,15,"10,908.80"
2023-04-25 15:35:00,15,"10,932.21"
2023-04-25 15:40:00,15,"10,869.53"
2023-04-25 15:45:00,15,"10,813.30"
2023-04-25 15:50:00,15,"10,771.17"
2023-04-25 15:55:00,15,"10,785.87"
2023-04-25 16:00:00,16,"10,758.96"
2023-04-25 16:05:00,16,"10,769.72"
2023-04-25 16:10:00,16,"10,719.92"
2023-04-25 16:15:00,16,"10,693.39"
2023-04-25 16:20:00,16,"10,715.76"
2023-04-25 16:25:00,16,"10,722.20"
2023-04-25 16:30:00,16,"10,722.08"
2023-04-25 16:35:00,16,"10,709.97"
2023-04-25 16:40:00,16,"10,673.58"
2023-04-25 16:45:00,16,"10,620.43"
2023-04-25 16:50:00,16,"10,622.32"
2023-04-25 16:55:00,16,"10,586.20"
2023-04-25 17:00:00,17,"10,583.68"
2023-04-25 17:05:00,17,"10,547.55"
2023-04-25 17:10:00,17,"10,443.46"
2023-04-25 17:15:00,17,"10,446.44"
2023-04-25 17:20:00,17,"10,417.42"
2023-04-25 17:25:00,17,"10,381.67"
2023-04-25 17:30:00,17,"10,378.30"
2023-04-25 17:35:00,17,"10,371.38"
2023-04-25 17:40:00,17,"10,314.24"
2023-04-25 17:45:00,17,"10,301.72"
2023-04-25 17:50:00,17,"10,316.66"
2023-04-25 17:55:00,17,"10,357.49"
2023-04-25 18:00:00,18,"10,275.78"
2023-04-25 18:05:00,18,"10,216.96"
2023-04-25 18:10:00,18,"10,170.19"
2023-04-25 18:15:00,18,"10,179.18"
2023-04-25 18:20:00,18,"10,121.05"
2023-04-25 18:25:00,18,"10,098.14"
2023-04-25 18:30:00,18,"10,123.47"
2023-04-25 18:35:00,18,"10,101.55"
2023-04-25 18:40:00,18,"10,054.08"
2023-04-25 18:45:00,18,"10,041.16"
2023-04-25 18:50:00,18,"10,026.55"
2023-04-25 18:55:00,18,"9,995.84"
2023-04-25 19:00:00,19,"10,018.90"
2023-04-25 19:05:00,19,"9,996.99"
2023-04-25 19:10:00,19,"9,998.40"
2023-04-25 19:15:00,19,"10,026.34"
2023-04-25 19:20:00,19,"9,969.34"
2023-04-25 19:25:00,19,"9,943.38"
2023-04-25 19:30:00,19,"9,922.29"
2023-04-25 19:35:00,19,"9,933.84"
2023-04-25 19:40:00,19,"9,914.43"
2023-04-25 19:45:00,19,"9,926.43"
2023-04-25 19:50:00,19,"9,925.41"
